               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.030691,            0.015493,           0.0014041,              0.9964,             0.98122,             0.99453,             0.77573,            0.015435,            0.010727,          0.00028749,           0.0073435,           0.0073435,           0.0073435
                 163,            0.028394,            0.014895,           0.0011422,             0.99223,             0.98262,             0.99413,             0.71665,            0.017999,            0.011571,          0.00030699,            0.007327,            0.007327,            0.007327
                 164,             0.02974,            0.014794,          0.00091924,             0.99754,             0.97987,              0.9938,             0.80371,            0.014237,            0.010307,          0.00027466,           0.0073105,           0.0073105,           0.0073105
                 165,            0.029233,            0.015095,           0.0020481,              0.9815,             0.96305,             0.98723,             0.77742,            0.015254,            0.011474,          0.00069027,            0.007294,            0.007294,            0.007294
                 166,            0.029053,            0.015199,           0.0016342,             0.99888,             0.97528,             0.99373,             0.80481,            0.014993,            0.010491,          0.00023961,           0.0072775,           0.0072775,           0.0072775
                 167,            0.029857,            0.015943,           0.0013989,             0.99754,             0.97861,             0.99416,             0.82061,            0.013809,            0.010277,          0.00027957,            0.007261,            0.007261,            0.007261
                 168,            0.029492,            0.015082,           0.0019675,             0.99765,             0.97671,               0.994,             0.81111,            0.014375,            0.010194,          0.00030184,           0.0072445,           0.0072445,           0.0072445
                 169,            0.032268,            0.015644,           0.0015063,             0.99562,             0.97596,             0.99258,             0.80556,            0.014661,            0.010346,          0.00025711,            0.007228,            0.007228,            0.007228
                 170,            0.027911,            0.015313,           0.0012319,             0.99857,             0.97372,             0.99383,             0.81754,            0.013788,            0.010075,          0.00027413,           0.0072115,           0.0072115,           0.0072115
                 171,            0.030524,            0.015204,           0.0014977,             0.99147,             0.98737,             0.99464,             0.78715,            0.016037,            0.010868,          0.00025578,            0.007195,            0.007195,            0.007195
                 172,            0.029074,            0.015125,            0.001627,             0.98956,             0.97886,             0.99404,             0.80509,            0.014221,            0.010723,          0.00027409,           0.0071785,           0.0071785,           0.0071785
                 173,            0.029247,            0.015202,           0.0012718,             0.98754,             0.96985,             0.98801,             0.76864,             0.01556,            0.013652,          0.00042057,            0.007162,            0.007162,            0.007162
                 174,            0.031028,            0.015683,           0.0011453,              0.9927,             0.96851,             0.98791,              0.7594,            0.016164,            0.011593,          0.00031624,           0.0071455,           0.0071455,           0.0071455
                 175,            0.030399,            0.014802,           0.0014016,             0.99198,             0.98013,               0.994,             0.81355,            0.013743,            0.010218,          0.00025496,            0.007129,            0.007129,            0.007129
                 176,            0.027164,            0.014945,           0.0017373,              0.9908,             0.98854,             0.99333,             0.81055,            0.014045,            0.010212,          0.00024238,           0.0071125,           0.0071125,           0.0071125
                 177,             0.03063,            0.015001,            0.001117,             0.99215,              0.9835,             0.99456,             0.79846,            0.015098,            0.010557,          0.00025048,            0.007096,            0.007096,            0.007096
                 178,             0.03067,            0.015542,           0.0017981,             0.98995,              0.9762,             0.99426,             0.80583,            0.014062,            0.010224,          0.00033236,           0.0070795,           0.0070795,           0.0070795
                 179,            0.032061,            0.015582,           0.0016486,             0.99476,             0.96958,             0.99168,             0.79251,            0.014723,             0.01127,          0.00030842,            0.007063,            0.007063,            0.007063
                 180,            0.027443,            0.015007,           0.0012311,             0.99544,             0.98153,             0.99452,              0.8225,            0.013559,           0.0099644,          0.00025797,           0.0070465,           0.0070465,           0.0070465
                 181,            0.029883,            0.014822,           0.0014705,             0.99294,             0.98074,             0.99411,              0.8069,            0.014348,            0.010317,          0.00029168,             0.00703,             0.00703,             0.00703
                 182,            0.027489,            0.014542,           0.0011116,             0.99541,              0.9763,             0.99239,              0.8151,            0.013661,           0.0098867,          0.00030355,           0.0070135,           0.0070135,           0.0070135
                 183,            0.029286,            0.014696,           0.0010351,              0.9976,             0.97952,             0.99433,             0.82171,            0.013508,            0.010017,           0.0002697,            0.006997,            0.006997,            0.006997
                 184,            0.028787,            0.014034,          0.00095594,             0.99596,              0.9734,             0.99377,             0.81716,            0.013743,           0.0098859,           0.0002399,           0.0069805,           0.0069805,           0.0069805
                 185,            0.029005,             0.01454,          0.00083402,             0.99767,             0.97671,             0.99129,             0.82013,            0.013527,           0.0098008,          0.00026107,            0.006964,            0.006964,            0.006964
                 186,            0.029921,            0.014755,           0.0012056,             0.99642,             0.98153,             0.99414,              0.8096,            0.014522,            0.010241,          0.00029435,           0.0069475,           0.0069475,           0.0069475
                 187,            0.029577,            0.014803,           0.0017236,              0.9958,             0.98408,              0.9944,             0.82713,            0.013491,           0.0098372,          0.00028296,            0.006931,            0.006931,            0.006931
                 188,            0.029686,            0.014753,           0.0014109,             0.99318,             0.98712,             0.99448,             0.80855,            0.014023,            0.010091,          0.00022259,           0.0069145,           0.0069145,           0.0069145
                 189,             0.02788,            0.014386,           0.0012614,             0.99597,              0.9852,             0.99441,             0.81668,            0.014166,            0.010156,          0.00028391,            0.006898,            0.006898,            0.006898
                 190,            0.028084,             0.01471,           0.0011692,              0.9973,             0.98581,             0.99429,             0.81806,            0.013921,            0.010096,           0.0002492,           0.0068815,           0.0068815,           0.0068815
                 191,            0.027847,            0.014234,          0.00085011,             0.99401,             0.98664,             0.99479,             0.81974,            0.013817,           0.0099329,          0.00024796,            0.006865,            0.006865,            0.006865
                 192,            0.030063,            0.014696,           0.0012453,             0.98589,             0.98407,             0.99432,             0.80767,            0.014246,            0.010909,          0.00041399,           0.0068485,           0.0068485,           0.0068485
                 193,            0.029714,            0.015035,            0.001297,             0.99786,             0.97596,             0.99444,             0.82078,            0.013656,           0.0099761,          0.00028796,            0.006832,            0.006832,            0.006832
                 194,            0.028318,            0.014616,            0.001397,             0.99105,             0.98536,             0.99446,              0.8196,            0.013744,            0.010165,          0.00029631,           0.0068155,           0.0068155,           0.0068155
                 195,            0.030112,            0.014526,           0.0012744,             0.99489,             0.97964,              0.9943,             0.82007,            0.013464,           0.0099927,          0.00025792,            0.006799,            0.006799,            0.006799
                 196,            0.028647,             0.01497,          0.00089029,             0.99713,             0.97618,             0.99442,             0.81179,            0.014111,            0.010198,          0.00024285,           0.0067825,           0.0067825,           0.0067825
                 197,            0.029094,            0.014886,           0.0011502,             0.99719,             0.98157,             0.99434,              0.8027,            0.015209,             0.01046,          0.00034475,            0.006766,            0.006766,            0.006766
                 198,            0.029949,            0.014409,          0.00094667,             0.99838,             0.98408,             0.99449,             0.79264,             0.01486,            0.010343,           0.0002605,           0.0067495,           0.0067495,           0.0067495
                 199,            0.027116,            0.014041,           0.0011041,             0.99664,             0.98674,             0.99451,             0.81306,             0.01404,            0.010072,          0.00026474,            0.006733,            0.006733,            0.006733
                 200,            0.027128,            0.013842,           0.0010049,             0.99693,             0.98559,             0.99463,             0.80596,            0.014359,            0.010279,          0.00033827,           0.0067165,           0.0067165,           0.0067165
                 201,            0.028111,            0.014444,           0.0011542,             0.99728,             0.98253,              0.9945,             0.79618,            0.015252,            0.010526,          0.00023837,              0.0067,              0.0067,              0.0067
                 202,            0.027213,            0.014463,            0.001159,             0.99498,             0.98389,             0.99463,             0.82262,            0.013482,           0.0098497,          0.00024295,           0.0066835,           0.0066835,           0.0066835
                 203,            0.027831,            0.014579,          0.00096697,             0.99722,             0.98397,             0.99438,             0.82794,            0.013359,           0.0098318,          0.00023251,            0.006667,            0.006667,            0.006667
                 204,            0.027827,            0.014007,          0.00098714,             0.99827,             0.98124,              0.9944,             0.81743,             0.01373,           0.0099446,          0.00025315,           0.0066505,           0.0066505,           0.0066505
                 205,            0.026947,            0.014205,           0.0007582,             0.99773,             0.97643,              0.9944,             0.81991,            0.013754,           0.0098445,          0.00024648,            0.006634,            0.006634,            0.006634
                 206,            0.027677,            0.013717,          0.00092678,             0.99545,             0.98676,              0.9946,               0.827,            0.013181,            0.009629,          0.00028081,           0.0066175,           0.0066175,           0.0066175
                 207,            0.027685,            0.014515,          0.00099299,             0.99681,             0.98548,             0.99479,             0.78279,            0.015253,            0.010481,          0.00032516,            0.006601,            0.006601,            0.006601
                 208,            0.028349,             0.01502,           0.0019494,             0.98534,             0.98408,             0.99419,             0.78709,            0.015259,            0.010742,          0.00055485,           0.0065845,           0.0065845,           0.0065845
                 209,            0.028822,             0.01465,           0.0016703,             0.99466,             0.98473,             0.99458,             0.79926,            0.014529,            0.010412,          0.00033827,            0.006568,            0.006568,            0.006568
                 210,            0.031076,            0.014226,           0.0010274,             0.99041,             0.99059,             0.99403,             0.77908,             0.01546,            0.010554,          0.00021639,           0.0065515,           0.0065515,           0.0065515
                 211,            0.027514,            0.014687,           0.0009666,             0.99516,             0.98434,             0.99478,             0.82636,            0.013203,            0.009661,          0.00022583,            0.006535,            0.006535,            0.006535
                 212,            0.028435,            0.014532,          0.00080486,             0.99733,             0.98928,             0.99482,             0.82146,             0.01332,            0.010092,          0.00032072,           0.0065185,           0.0065185,           0.0065185
                 213,            0.027356,            0.014547,          0.00094825,             0.99536,             0.98618,             0.99482,             0.83064,            0.013281,           0.0098119,           0.0002574,            0.006502,            0.006502,            0.006502
                 214,             0.02856,            0.014313,          0.00083319,              0.9986,             0.98676,             0.99487,             0.83601,            0.012934,           0.0095734,            0.000246,           0.0064855,           0.0064855,           0.0064855
                 215,            0.027611,            0.014296,           0.0010386,             0.99888,             0.98341,             0.99465,             0.83064,            0.013157,            0.009676,          0.00024056,            0.006469,            0.006469,            0.006469
                 216,            0.026406,            0.014438,           0.0010651,             0.99944,             0.98537,             0.99473,             0.82977,            0.013007,           0.0096239,          0.00024347,           0.0064525,           0.0064525,           0.0064525
                 217,            0.029065,            0.013924,           0.0012488,             0.99621,             0.98804,             0.99435,             0.82756,            0.013172,            0.009658,          0.00024552,            0.006436,            0.006436,            0.006436
                 218,            0.026452,            0.014418,           0.0011132,             0.99427,             0.99121,              0.9947,              0.8303,            0.013158,           0.0097636,          0.00026522,           0.0064195,           0.0064195,           0.0064195
                 219,            0.029726,            0.014445,           0.0013969,             0.99387,             0.98609,             0.99436,             0.83588,            0.013057,           0.0096726,          0.00025878,            0.006403,            0.006403,            0.006403
                 220,            0.029344,            0.014379,           0.0013279,             0.99588,             0.98669,             0.99448,             0.82168,            0.013425,            0.010078,          0.00028563,           0.0063865,           0.0063865,           0.0063865
                 221,            0.027205,            0.013916,           0.0010627,             0.99704,             0.97886,             0.99448,              0.8362,            0.012978,           0.0095213,          0.00026622,             0.00637,             0.00637,             0.00637
                 222,            0.028747,            0.013775,           0.0010014,             0.99787,             0.98733,             0.99489,             0.79739,            0.014737,            0.010083,          0.00027723,           0.0063535,           0.0063535,           0.0063535
                 223,             0.02867,            0.014693,           0.0014568,             0.99493,             0.98524,             0.99458,             0.82408,            0.013409,           0.0096945,          0.00024505,            0.006337,            0.006337,            0.006337
                 224,            0.029514,            0.014209,           0.0014387,             0.99503,             0.98739,             0.99479,             0.83156,            0.013014,            0.009695,          0.00025482,           0.0063205,           0.0063205,           0.0063205
                 225,            0.027805,            0.014533,           0.0012304,             0.99278,             0.98664,             0.99481,             0.82377,            0.013314,           0.0098922,          0.00029244,            0.006304,            0.006304,            0.006304
                 226,            0.028892,            0.014485,           0.0013622,             0.99755,             0.98536,              0.9946,               0.825,            0.013326,           0.0098174,          0.00018766,           0.0062875,           0.0062875,           0.0062875
                 227,            0.027865,            0.013869,           0.0012138,             0.99378,             0.98796,             0.99468,             0.82813,            0.013422,           0.0098254,          0.00021515,            0.006271,            0.006271,            0.006271
                 228,            0.026948,            0.014291,           0.0011016,             0.99613,             0.98408,             0.99441,             0.81644,            0.013587,           0.0098967,          0.00029359,           0.0062545,           0.0062545,           0.0062545
                 229,              0.0283,            0.014167,          0.00067732,             0.99575,             0.98804,             0.99465,             0.82597,             0.01351,           0.0098108,          0.00023584,            0.006238,            0.006238,            0.006238
                 230,            0.028793,            0.013802,            0.001534,             0.99685,             0.98943,             0.99494,              0.8342,            0.013059,           0.0096758,          0.00025048,           0.0062215,           0.0062215,           0.0062215
                 231,            0.024988,            0.014045,           0.0010518,             0.99534,             0.98804,             0.99481,             0.83353,            0.013023,           0.0095739,          0.00024681,            0.006205,            0.006205,            0.006205
                 232,            0.027644,            0.014415,           0.0013516,             0.99473,             0.98572,             0.99468,             0.81388,            0.013572,           0.0097338,          0.00023851,           0.0061885,           0.0061885,           0.0061885
                 233,            0.028892,            0.014091,           0.0008103,             0.99692,             0.98281,             0.99466,             0.82443,            0.013233,            0.009708,          0.00028276,            0.006172,            0.006172,            0.006172
                 234,            0.025354,            0.014174,          0.00086818,               0.992,             0.99245,              0.9948,             0.82423,            0.013204,           0.0096862,          0.00024967,           0.0061555,           0.0061555,           0.0061555
                 235,            0.027809,            0.014398,          0.00085284,             0.99505,             0.98845,             0.99489,             0.81915,            0.013767,           0.0096479,          0.00024157,            0.006139,            0.006139,            0.006139
                 236,            0.028741,            0.014048,           0.0019179,             0.98796,             0.97756,             0.99385,             0.81298,            0.014028,            0.010222,          0.00087795,           0.0061225,           0.0061225,           0.0061225
                 237,            0.026379,            0.013754,           0.0012776,             0.99488,             0.98883,             0.99478,             0.82588,            0.013313,           0.0099922,          0.00027032,            0.006106,            0.006106,            0.006106
                 238,            0.030246,            0.014486,           0.0014954,             0.99902,             0.98054,             0.99463,             0.82772,            0.013112,           0.0096714,          0.00020437,           0.0060895,           0.0060895,           0.0060895
                 239,            0.027905,            0.013821,           0.0010713,             0.99087,             0.98425,             0.99422,             0.81959,            0.013483,           0.0097343,          0.00053024,            0.006073,            0.006073,            0.006073
                 240,            0.028344,            0.014139,          0.00099804,             0.99946,             0.98815,             0.99496,             0.82483,            0.013354,           0.0096953,          0.00023713,           0.0060565,           0.0060565,           0.0060565
                 241,            0.027005,            0.014155,           0.0011708,             0.99526,             0.99059,             0.99489,             0.82935,            0.013044,           0.0096373,          0.00023727,             0.00604,             0.00604,             0.00604
                 242,            0.027104,            0.013598,            0.000751,             0.99876,             0.98251,             0.99453,             0.83928,            0.012875,           0.0094407,          0.00022235,           0.0060235,           0.0060235,           0.0060235
                 243,            0.028406,            0.013559,           0.0010227,             0.99651,             0.98536,             0.99458,             0.82995,            0.013197,           0.0095854,          0.00023508,            0.006007,            0.006007,            0.006007
                 244,            0.028842,             0.01438,           0.0010807,             0.99779,             0.98676,             0.99463,             0.83571,            0.012965,           0.0094933,           0.0002285,           0.0059905,           0.0059905,           0.0059905
                 245,            0.028622,            0.013824,           0.0011939,             0.99754,             0.98676,             0.99475,              0.8349,            0.013006,           0.0095244,          0.00023298,            0.005974,            0.005974,            0.005974
                 246,            0.026291,            0.014116,          0.00080349,             0.99869,             0.98244,             0.99414,             0.82843,            0.013149,            0.009781,          0.00025153,           0.0059575,           0.0059575,           0.0059575
                 247,            0.028578,            0.014212,           0.0012743,             0.99647,             0.98548,             0.99466,             0.83212,            0.013139,           0.0098408,          0.00024519,            0.005941,            0.005941,            0.005941
                 248,            0.025255,            0.014142,          0.00079721,             0.99594,             0.98281,             0.99459,             0.83625,            0.012895,            0.009589,          0.00022912,           0.0059245,           0.0059245,           0.0059245
                 249,            0.027713,            0.013951,          0.00096953,             0.99854,             0.98143,             0.99479,             0.83753,            0.012914,           0.0095102,          0.00021629,            0.005908,            0.005908,            0.005908
                 250,            0.028691,            0.014119,           0.0017173,             0.99484,             0.98559,             0.99471,             0.80032,            0.014702,            0.010187,          0.00024385,           0.0058915,           0.0058915,           0.0058915
                 251,            0.026588,            0.014322,           0.0010003,             0.99314,             0.98815,             0.99475,             0.78548,            0.015145,            0.010331,          0.00023799,            0.005875,            0.005875,            0.005875
                 252,            0.028088,            0.014179,          0.00079588,             0.99525,             0.98862,             0.99488,             0.83124,            0.013079,           0.0096031,          0.00024209,           0.0058585,           0.0058585,           0.0058585
                 253,            0.028054,             0.01369,           0.0010993,             0.99871,             0.98839,              0.9948,               0.835,            0.012952,           0.0096204,          0.00023932,            0.005842,            0.005842,            0.005842
                 254,            0.027178,            0.013117,          0.00078187,             0.99835,             0.98597,             0.99478,             0.83202,            0.013126,           0.0095389,           0.0002171,           0.0058255,           0.0058255,           0.0058255
                 255,            0.028052,            0.013852,           0.0011767,             0.99661,             0.98861,             0.99482,             0.83466,            0.013009,            0.009538,          0.00022378,            0.005809,            0.005809,            0.005809
                 256,            0.027828,            0.013695,          0.00063579,             0.99469,             0.98877,             0.99487,             0.84139,            0.012825,           0.0094603,          0.00022631,           0.0057925,           0.0057925,           0.0057925
                 257,            0.028037,            0.014453,          0.00080277,              0.9987,             0.98822,             0.99489,             0.84066,            0.012778,           0.0094311,           0.0002224,            0.005776,            0.005776,            0.005776
                 258,             0.02728,            0.013718,          0.00093756,             0.99751,             0.98891,              0.9949,             0.83889,            0.012723,           0.0094464,          0.00021777,           0.0057595,           0.0057595,           0.0057595
                 259,            0.027391,            0.013675,           0.0013103,              0.9927,             0.99113,             0.99483,             0.81507,             0.01398,            0.010235,          0.00023546,            0.005743,            0.005743,            0.005743
                 260,            0.025418,            0.013959,           0.0010422,             0.99774,             0.98942,             0.99491,             0.82055,            0.013574,           0.0097033,          0.00023994,           0.0057265,           0.0057265,           0.0057265
                 261,            0.026455,             0.01348,            0.001245,             0.99565,             0.98176,             0.99447,             0.83167,            0.013101,            0.009463,          0.00038853,             0.00571,             0.00571,             0.00571
                 262,            0.026172,            0.013684,           0.0010529,             0.99326,              0.9912,              0.9948,              0.8205,            0.013587,           0.0096522,          0.00021896,           0.0056935,           0.0056935,           0.0056935
                 263,             0.02891,            0.013719,           0.0011099,               0.994,             0.98767,             0.99468,             0.83351,            0.012959,             0.00943,           0.0001893,            0.005677,            0.005677,            0.005677
                 264,            0.026583,            0.014022,          0.00094871,              0.9963,             0.99338,             0.99494,             0.82583,            0.013555,           0.0097339,          0.00019901,           0.0056605,           0.0056605,           0.0056605
                 265,            0.027229,            0.013774,          0.00096085,             0.99396,             0.99071,             0.99487,             0.82075,            0.013778,           0.0098448,          0.00019867,            0.005644,            0.005644,            0.005644
                 266,            0.025654,            0.013438,          0.00080769,             0.99411,             0.99338,              0.9949,             0.83789,            0.012877,           0.0094385,          0.00020022,           0.0056275,           0.0056275,           0.0056275
                 267,             0.02546,            0.013601,           0.0013435,             0.99508,             0.99082,             0.99494,             0.83544,            0.013008,           0.0095272,          0.00021853,            0.005611,            0.005611,            0.005611
                 268,            0.027617,            0.013815,           0.0010717,             0.99838,             0.98548,             0.99489,             0.82835,            0.013151,           0.0095987,          0.00025592,           0.0055945,           0.0055945,           0.0055945
                 269,            0.027486,            0.013453,          0.00096253,             0.99601,             0.98664,             0.99481,             0.83885,            0.012761,           0.0093841,          0.00021076,            0.005578,            0.005578,            0.005578
                 270,            0.027871,            0.013326,          0.00081216,             0.99605,              0.9858,             0.99477,             0.83611,            0.012885,           0.0094763,          0.00021434,           0.0055615,           0.0055615,           0.0055615
                 271,            0.026389,            0.013985,           0.0011117,             0.99392,             0.98853,             0.99472,             0.82914,            0.013066,           0.0096809,          0.00028296,            0.005545,            0.005545,            0.005545
                 272,             0.02605,             0.01356,          0.00092431,             0.99338,             0.98933,             0.99488,             0.83695,             0.01273,            0.009472,          0.00022573,           0.0055285,           0.0055285,           0.0055285
                 273,            0.024755,            0.013106,          0.00094139,             0.99663,             0.98908,             0.99472,             0.83995,            0.012638,           0.0092805,          0.00021501,            0.005512,            0.005512,            0.005512
                 274,            0.027618,            0.013861,           0.0010605,             0.99524,             0.98792,             0.99468,             0.83736,            0.012917,            0.009409,          0.00019233,           0.0054955,           0.0054955,           0.0054955
                 275,            0.027326,             0.01347,            0.001118,             0.99603,             0.99062,             0.99493,             0.83808,            0.012692,           0.0093836,          0.00020938,            0.005479,            0.005479,            0.005479
                 276,            0.026408,            0.013432,          0.00071397,             0.99596,             0.98548,             0.99451,             0.83735,            0.012904,            0.009434,          0.00020227,           0.0054625,           0.0054625,           0.0054625
                 277,            0.026179,            0.013469,          0.00077136,             0.99656,             0.98388,             0.99457,             0.83845,            0.012757,           0.0093014,          0.00020142,            0.005446,            0.005446,            0.005446
                 278,            0.027623,            0.013661,            0.001327,             0.99527,             0.98804,             0.99459,             0.83328,            0.013243,           0.0094898,          0.00020308,           0.0054295,           0.0054295,           0.0054295
                 279,            0.027266,            0.013797,          0.00074164,             0.99674,             0.99338,             0.99493,              0.8302,            0.013182,           0.0095513,          0.00020571,            0.005413,            0.005413,            0.005413
                 280,            0.025271,            0.013188,          0.00085894,             0.99532,             0.98815,              0.9949,             0.83289,            0.012982,           0.0093872,          0.00021348,           0.0053965,           0.0053965,           0.0053965
                 281,            0.026699,            0.013606,          0.00079519,              0.9972,             0.98796,             0.99481,             0.83993,             0.01276,           0.0093057,          0.00020518,             0.00538,             0.00538,             0.00538
                 282,            0.028255,            0.013892,           0.0011364,             0.99514,             0.98897,              0.9949,             0.81684,             0.01388,           0.0097906,          0.00019531,           0.0053635,           0.0053635,           0.0053635
                 283,            0.025367,            0.014159,          0.00078171,             0.99672,             0.99059,             0.99493,             0.83915,            0.012645,            0.009324,          0.00019453,            0.005347,            0.005347,            0.005347
                 284,            0.028174,            0.013555,          0.00091409,             0.99183,             0.99338,             0.99482,             0.78429,            0.015459,            0.010579,          0.00021758,           0.0053305,           0.0053305,           0.0053305
                 285,            0.027655,            0.013636,           0.0011548,             0.99593,             0.98903,             0.99489,             0.82912,            0.013322,           0.0095981,          0.00019674,            0.005314,            0.005314,            0.005314
                 286,            0.025331,            0.013293,          0.00080178,             0.99414,             0.99055,             0.99481,             0.83837,             0.01271,           0.0093155,          0.00019641,           0.0052975,           0.0052975,           0.0052975
                 287,            0.026619,            0.013839,             0.00111,             0.99242,             0.99338,             0.99483,             0.82735,            0.013405,           0.0097444,          0.00022349,            0.005281,            0.005281,            0.005281
                 288,            0.026349,            0.013403,          0.00075965,             0.99029,             0.99213,             0.99479,             0.81237,            0.014073,           0.0098752,          0.00021744,           0.0052645,           0.0052645,           0.0052645
                 289,            0.026953,            0.013268,           0.0010212,             0.99546,             0.99029,             0.99492,             0.83861,             0.01273,           0.0092676,          0.00020032,            0.005248,            0.005248,            0.005248
                 290,            0.026341,            0.013519,            0.001496,             0.99447,             0.98681,             0.99447,              0.8319,             0.01312,           0.0095678,          0.00021982,           0.0052315,           0.0052315,           0.0052315
                 291,             0.02535,            0.013531,          0.00077396,             0.99795,             0.98918,             0.99494,             0.83838,            0.012642,           0.0092048,           0.0001786,            0.005215,            0.005215,            0.005215
                 292,            0.026096,            0.012994,           0.0010542,             0.99798,             0.98943,             0.99494,             0.83964,            0.013158,           0.0093395,           0.0001756,           0.0051985,           0.0051985,           0.0051985
                 293,            0.027164,            0.013492,          0.00094386,             0.99721,             0.98595,             0.99479,             0.84721,            0.012581,           0.0091606,          0.00019395,            0.005182,            0.005182,            0.005182
                 294,            0.025547,            0.013119,           0.0007687,             0.99288,             0.98764,             0.99477,             0.84029,            0.012742,            0.009263,          0.00025201,           0.0051655,           0.0051655,           0.0051655
                 295,             0.02654,            0.013807,          0.00097174,             0.99206,             0.99059,              0.9948,              0.8387,            0.012935,            0.009451,          0.00018046,            0.005149,            0.005149,            0.005149
                 296,            0.025248,               0.013,          0.00092408,             0.99679,             0.99154,             0.99496,             0.83927,            0.013033,           0.0093534,          0.00018544,           0.0051325,           0.0051325,           0.0051325
                 297,            0.025761,             0.01321,          0.00086319,             0.99325,             0.98966,             0.99477,             0.83627,             0.01278,           0.0092964,          0.00020165,            0.005116,            0.005116,            0.005116
                 298,            0.026185,            0.013098,          0.00078073,             0.99632,             0.99071,             0.99492,             0.84133,            0.012631,           0.0091758,          0.00019331,           0.0050995,           0.0050995,           0.0050995
                 299,            0.026474,            0.013062,          0.00088244,             0.99551,             0.99161,             0.99491,             0.83973,            0.012774,           0.0092392,          0.00018539,            0.005083,            0.005083,            0.005083
                 300,            0.025328,            0.013322,          0.00076099,             0.99554,             0.99181,             0.99493,             0.84377,            0.012684,           0.0091926,          0.00018661,           0.0050665,           0.0050665,           0.0050665
                 301,            0.025334,            0.013371,          0.00078875,             0.99432,             0.98815,              0.9947,             0.84516,            0.012628,           0.0092247,           0.0001955,             0.00505,             0.00505,             0.00505
                 302,            0.028023,            0.013822,          0.00074058,             0.99632,             0.98548,             0.99475,             0.83765,            0.012759,           0.0093904,             0.00021,           0.0050335,           0.0050335,           0.0050335
                 303,            0.026851,            0.013529,           0.0009589,             0.99774,             0.98676,             0.99446,             0.84132,            0.012703,           0.0092465,            0.000174,            0.005017,            0.005017,            0.005017
                 304,            0.025656,            0.013729,          0.00069394,             0.99685,             0.98763,              0.9948,             0.83788,            0.012798,           0.0094097,          0.00018778,           0.0050005,           0.0050005,           0.0050005
                 305,            0.025575,            0.013421,          0.00076131,             0.99741,             0.98598,             0.99482,             0.84066,            0.012664,           0.0092206,          0.00018845,            0.004984,            0.004984,            0.004984
                 306,            0.026765,            0.013188,           0.0011587,                   1,              0.9821,             0.99446,             0.83946,            0.012849,           0.0093103,          0.00019166,           0.0049675,           0.0049675,           0.0049675
                 307,            0.028305,            0.014206,          0.00081528,             0.99784,             0.98269,             0.99426,             0.82354,            0.013486,            0.009596,          0.00020413,            0.004951,            0.004951,            0.004951
                 308,            0.026118,            0.013085,           0.0010976,             0.99806,             0.98687,             0.99451,             0.84161,            0.012785,            0.009312,          0.00019403,           0.0049345,           0.0049345,           0.0049345
                 309,            0.025406,            0.013342,           0.0015043,             0.99615,             0.99053,             0.99494,             0.84561,            0.012725,           0.0093222,          0.00021176,            0.004918,            0.004918,            0.004918
                 310,            0.028223,             0.01353,           0.0014339,             0.99718,             0.98815,             0.99495,             0.84409,            0.012792,           0.0093882,          0.00017526,           0.0049015,           0.0049015,           0.0049015
                 311,            0.025575,            0.013319,           0.0011693,             0.99555,              0.9908,             0.99494,             0.83168,            0.013061,           0.0094939,          0.00017292,            0.004885,            0.004885,            0.004885
                 312,            0.027226,              0.0134,          0.00066505,             0.99795,             0.99251,             0.99499,             0.84075,            0.012793,           0.0094358,          0.00018322,           0.0048685,           0.0048685,           0.0048685
                 313,            0.028215,            0.013383,           0.0013258,             0.99478,             0.98943,             0.99487,             0.83528,            0.012878,           0.0094221,          0.00018237,            0.004852,            0.004852,            0.004852
                 314,            0.026059,            0.013049,           0.0013467,             0.99544,             0.99466,             0.99492,             0.83534,            0.012954,           0.0094329,          0.00017846,           0.0048355,           0.0048355,           0.0048355
                 315,            0.026425,            0.012868,           0.0015533,             0.99754,             0.99025,             0.99495,             0.84274,            0.012613,            0.009268,          0.00017803,            0.004819,            0.004819,            0.004819
                 316,             0.02783,            0.013476,          0.00083538,             0.99742,             0.99071,             0.99492,             0.84164,             0.01272,           0.0093152,           0.0001862,           0.0048025,           0.0048025,           0.0048025
                 317,            0.025618,            0.013358,          0.00096539,             0.99738,             0.98905,             0.99485,             0.84586,            0.012583,           0.0091722,          0.00017793,            0.004786,            0.004786,            0.004786
                 318,             0.02683,             0.01343,           0.0012993,             0.99489,             0.99199,             0.99492,             0.82804,            0.013533,           0.0095619,          0.00018244,           0.0047695,           0.0047695,           0.0047695
                 319,            0.026833,            0.013271,           0.0013684,             0.99167,             0.99221,             0.99471,             0.79314,            0.015169,            0.010465,          0.00032482,            0.004753,            0.004753,            0.004753
                 320,            0.024767,            0.013692,          0.00092743,             0.99425,             0.99338,             0.99492,             0.83418,            0.013048,           0.0094813,          0.00019999,           0.0047365,           0.0047365,           0.0047365
                 321,            0.025887,            0.013076,           0.0008378,             0.99165,             0.99034,             0.99483,             0.84136,            0.012549,           0.0091875,          0.00024786,             0.00472,             0.00472,             0.00472
                 322,            0.026943,            0.013439,            0.001241,              0.9951,              0.9906,              0.9949,             0.84233,            0.012917,           0.0093065,          0.00017757,           0.0047035,           0.0047035,           0.0047035
