               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 316,            0.028976,            0.015121,          0.00097798,             0.99062,             0.98074,             0.99396,             0.78687,            0.015129,            0.011017,          0.00024619,           0.0048025,           0.0048025,           0.0048025
                 317,            0.027917,            0.015457,           0.0011138,              0.9905,             0.97874,             0.99368,             0.78171,            0.015461,            0.011113,          0.00025148,            0.004786,            0.004786,            0.004786
                 318,             0.02864,            0.015601,           0.0013946,             0.99059,             0.97846,             0.99378,             0.77744,            0.015538,            0.011122,          0.00023518,           0.0047695,           0.0047695,           0.0047695
                 319,            0.028757,            0.015174,           0.0015701,             0.98771,             0.98426,             0.99384,             0.78284,            0.015275,            0.011155,          0.00023017,            0.004753,            0.004753,            0.004753
                 320,            0.026574,            0.015698,            0.001049,             0.98809,             0.97886,             0.99353,              0.7898,            0.014795,            0.011012,          0.00026507,           0.0047365,           0.0047365,           0.0047365
                 321,             0.02798,             0.01489,          0.00099764,             0.98767,             0.97491,             0.99336,             0.79277,            0.014805,            0.010918,          0.00025082,             0.00472,             0.00472,             0.00472
                 322,             0.02865,            0.015244,           0.0011688,             0.98753,             0.97834,              0.9937,             0.78543,            0.015161,            0.011023,          0.00025368,           0.0047035,           0.0047035,           0.0047035
                 323,            0.028703,            0.014888,           0.0007933,             0.98755,             0.97746,             0.99382,             0.78488,             0.01506,            0.011053,          0.00025373,            0.004687,            0.004687,            0.004687
                 324,            0.027898,            0.014901,          0.00096029,             0.98741,             0.97886,             0.99382,             0.78619,            0.015159,            0.011067,          0.00026464,           0.0046705,           0.0046705,           0.0046705
                 325,            0.028243,            0.015185,          0.00079895,             0.99087,             0.97758,             0.99387,             0.78268,            0.015314,            0.011083,          0.00025682,            0.004654,            0.004654,            0.004654
                 326,            0.027934,             0.01513,           0.0013119,              0.9892,             0.97885,             0.99372,             0.77745,            0.015426,            0.011135,          0.00025415,           0.0046375,           0.0046375,           0.0046375
                 327,            0.026546,            0.014796,          0.00093724,             0.99187,             0.98141,             0.99307,             0.77808,            0.015399,            0.011072,          0.00024948,            0.004621,            0.004621,            0.004621
                 328,            0.028647,             0.01467,           0.0011625,             0.99243,             0.97874,             0.99379,             0.78712,            0.015183,            0.011097,          0.00025411,           0.0046045,           0.0046045,           0.0046045
                 329,            0.025723,            0.014857,           0.0010513,             0.99119,             0.97874,             0.99106,             0.79133,             0.01477,            0.010872,          0.00022769,            0.004588,            0.004588,            0.004588
                 330,            0.028007,            0.014807,          0.00082891,              0.9931,             0.97683,             0.99298,             0.78602,            0.015078,            0.010956,          0.00022159,           0.0045715,           0.0045715,           0.0045715
                 331,            0.029102,            0.015416,           0.0012141,             0.99218,             0.97886,             0.99296,             0.78355,            0.015345,            0.011114,           0.0002161,            0.004555,            0.004555,            0.004555
                 332,            0.028571,            0.015245,           0.0007508,             0.99318,             0.97956,             0.99358,             0.78055,            0.015459,            0.011117,          0.00021844,           0.0045385,           0.0045385,           0.0045385
                 333,            0.028372,            0.014593,          0.00083573,             0.99221,             0.97919,              0.9938,             0.78173,            0.015193,            0.011023,          0.00021238,            0.004522,            0.004522,            0.004522
                 334,            0.028182,            0.015381,          0.00089926,             0.99238,             0.98172,             0.99382,             0.77786,            0.015634,            0.011254,          0.00021806,           0.0045055,           0.0045055,           0.0045055
                 335,            0.028338,            0.014823,          0.00092395,             0.99149,             0.98141,             0.99373,             0.78714,            0.015155,            0.011081,          0.00022535,            0.004489,            0.004489,            0.004489
                 336,            0.027391,            0.014225,          0.00090505,             0.99043,             0.98388,             0.99375,             0.78107,            0.015451,            0.011205,          0.00021248,           0.0044725,           0.0044725,           0.0044725
                 337,            0.027901,            0.014311,          0.00091794,             0.99172,             0.98338,             0.99365,             0.78638,            0.015173,            0.011078,          0.00020437,            0.004456,            0.004456,            0.004456
                 338,            0.027349,            0.015345,          0.00096237,             0.99017,             0.97999,             0.99356,             0.78509,            0.015233,             0.01107,          0.00021567,           0.0044395,           0.0044395,           0.0044395
                 339,            0.027467,            0.014889,          0.00086397,             0.99452,              0.9811,             0.99341,              0.7781,            0.015434,            0.011108,          0.00022073,            0.004423,            0.004423,            0.004423
                 340,            0.028062,            0.014594,          0.00086161,             0.99302,             0.97834,             0.99369,             0.78348,            0.015096,             0.01102,          0.00022101,           0.0044065,           0.0044065,           0.0044065
                 341,            0.027639,             0.01492,           0.0010767,               0.992,             0.97746,             0.99371,             0.78466,             0.01509,            0.011031,          0.00022063,             0.00439,             0.00439,             0.00439
                 342,             0.02803,            0.015781,           0.0010789,             0.98855,             0.98255,             0.99388,             0.78461,            0.015483,            0.011198,          0.00028744,           0.0043735,           0.0043735,           0.0043735
                 343,            0.029954,            0.015278,            0.001454,             0.99051,             0.98095,             0.99387,             0.78289,            0.015391,            0.011083,          0.00037098,            0.004357,            0.004357,            0.004357
                 344,            0.026298,            0.014852,           0.0011565,             0.99045,             0.98214,             0.99397,             0.76541,            0.016062,            0.011366,          0.00035172,           0.0043405,           0.0043405,           0.0043405
                 345,            0.026689,            0.014757,          0.00098809,             0.99089,             0.98258,             0.99378,             0.78255,            0.015172,            0.011091,          0.00031872,            0.004324,            0.004324,            0.004324
                 346,            0.026725,            0.015364,          0.00096255,             0.99012,             0.97746,             0.99388,             0.79046,             0.01486,            0.010973,          0.00030746,           0.0043075,           0.0043075,           0.0043075
                 347,            0.028115,             0.01491,           0.0012244,             0.98949,             0.97757,             0.99363,             0.78662,              0.0151,            0.011034,          0.00030184,            0.004291,            0.004291,            0.004291
                 348,            0.027161,            0.015323,           0.0011583,             0.99204,             0.97477,              0.9932,             0.78554,            0.015119,            0.011067,          0.00030937,           0.0042745,           0.0042745,           0.0042745
                 349,            0.027951,            0.015151,           0.0010044,             0.98913,             0.97394,             0.99349,             0.78635,            0.014999,            0.010981,          0.00029173,            0.004258,            0.004258,            0.004258
                 350,             0.02847,            0.015576,           0.0011863,             0.98932,             0.97918,             0.99358,             0.78339,            0.015139,            0.011009,          0.00030079,           0.0042415,           0.0042415,           0.0042415
                 351,            0.027886,            0.015196,          0.00085898,              0.9887,             0.97835,             0.99359,             0.78249,            0.015243,            0.011091,           0.0002964,            0.004225,            0.004225,            0.004225
                 352,            0.026708,            0.015347,           0.0010503,             0.98801,             0.97886,             0.99389,             0.78393,            0.015214,             0.01108,          0.00027809,           0.0042085,           0.0042085,           0.0042085
                 353,             0.02727,            0.014558,           0.0010067,             0.98953,             0.97618,             0.99366,             0.78597,            0.015068,            0.011004,          0.00027471,            0.004192,            0.004192,            0.004192
                 354,            0.029745,            0.015161,           0.0010352,             0.99236,             0.97769,             0.99358,             0.78129,             0.01524,             0.01108,           0.0002738,           0.0041755,           0.0041755,           0.0041755
                 355,            0.028509,            0.015048,           0.0013081,             0.99123,             0.97464,             0.99359,              0.7829,            0.015164,            0.011085,          0.00026979,            0.004159,            0.004159,            0.004159
                 356,            0.026235,            0.014945,           0.0012539,             0.99349,             0.97315,             0.99359,             0.79184,            0.014903,            0.010921,          0.00028238,           0.0041425,           0.0041425,           0.0041425
                 357,            0.027552,            0.015233,           0.0009071,             0.99296,             0.97485,             0.99305,             0.78861,            0.014947,            0.010912,          0.00030909,            0.004126,            0.004126,            0.004126
                 358,            0.028052,             0.01557,           0.0010593,             0.99308,             0.97698,             0.99286,             0.78953,            0.014915,            0.010896,          0.00030556,           0.0041095,           0.0041095,           0.0041095
                 359,            0.027682,             0.01493,          0.00092934,             0.99324,             0.97412,             0.99231,             0.79007,            0.014956,             0.01094,          0.00029449,            0.004093,            0.004093,            0.004093
                 360,            0.027519,             0.01544,          0.00099614,             0.99008,              0.9778,             0.99351,             0.79142,            0.014944,            0.010965,          0.00029411,           0.0040765,           0.0040765,           0.0040765
                 361,            0.026754,             0.01507,          0.00096726,             0.99261,             0.97733,             0.99388,             0.79248,            0.014911,            0.010959,          0.00028191,             0.00406,             0.00406,             0.00406
                 362,            0.025498,            0.014741,          0.00078507,             0.99257,             0.97746,             0.99396,             0.78906,            0.015022,            0.010992,          0.00026808,           0.0040435,           0.0040435,           0.0040435
                 363,            0.028146,            0.015074,          0.00081793,             0.99246,             0.97773,             0.99378,             0.79186,            0.014895,             0.01094,          0.00025873,            0.004027,            0.004027,            0.004027
                 364,            0.028738,            0.015094,          0.00088647,             0.99225,             0.97647,             0.99381,             0.78796,            0.015037,            0.010959,          0.00025768,           0.0040105,           0.0040105,           0.0040105
                 365,             0.02693,            0.014828,           0.0008988,              0.9908,             0.97582,             0.99362,             0.78951,            0.014973,            0.010938,          0.00025849,            0.003994,            0.003994,            0.003994
                 366,            0.027376,            0.014839,           0.0010822,             0.98969,             0.97494,             0.99364,             0.78842,            0.015002,            0.010924,          0.00026894,           0.0039775,           0.0039775,           0.0039775
                 367,            0.026678,            0.015463,          0.00088123,             0.99007,             0.97579,             0.99279,             0.78637,            0.015045,            0.010979,          0.00028114,            0.003961,            0.003961,            0.003961
                 368,            0.026391,            0.014506,           0.0011097,             0.99032,             0.97771,             0.99389,             0.79353,               0.015,            0.010938,          0.00025387,           0.0039445,           0.0039445,           0.0039445
                 369,            0.027415,            0.015273,          0.00086701,             0.99183,             0.97746,             0.99291,             0.79199,            0.014858,            0.010847,          0.00024276,            0.003928,            0.003928,            0.003928
                 370,            0.028006,            0.014527,          0.00085871,             0.98969,             0.97829,             0.99384,             0.79047,            0.015056,            0.010899,          0.00024467,           0.0039115,           0.0039115,           0.0039115
                 371,             0.02798,            0.015021,          0.00070867,             0.99099,             0.97636,             0.99393,             0.78779,             0.01504,            0.010915,          0.00023704,            0.003895,            0.003895,            0.003895
                 372,            0.028429,            0.015086,          0.00090141,             0.99075,             0.97874,             0.99397,              0.7843,            0.015372,            0.011091,          0.00021114,           0.0038785,           0.0038785,           0.0038785
                 373,            0.029557,            0.015683,           0.0010298,             0.99216,             0.97969,              0.9939,             0.78573,            0.015254,            0.011042,          0.00022211,            0.003862,            0.003862,            0.003862
                 374,            0.027906,            0.015081,           0.0022373,              0.9898,             0.98013,             0.99386,             0.79255,            0.014924,            0.011009,           0.0002615,           0.0038455,           0.0038455,           0.0038455
                 375,             0.02569,            0.014675,           0.0011258,             0.98894,             0.97799,             0.99359,             0.79604,            0.014769,            0.010954,          0.00028543,            0.003829,            0.003829,            0.003829
                 376,            0.027836,             0.01489,             0.00183,             0.98735,             0.97484,             0.99384,              0.7962,            0.014899,            0.010979,          0.00033951,           0.0038125,           0.0038125,           0.0038125
                 377,            0.026721,            0.014337,           0.0011913,             0.99082,             0.97894,             0.99362,             0.79286,            0.014924,            0.010973,          0.00040627,            0.003796,            0.003796,            0.003796
                 378,            0.026499,            0.015376,           0.0012224,             0.99176,             0.97769,             0.99395,             0.78721,             0.01506,            0.010979,          0.00027456,           0.0037795,           0.0037795,           0.0037795
                 379,            0.025848,            0.015387,           0.0011767,             0.99163,             0.98094,             0.99391,             0.78328,            0.015312,            0.011029,          0.00024519,            0.003763,            0.003763,            0.003763
                 380,             0.02732,            0.014851,           0.0008764,             0.99201,             0.98051,             0.99379,             0.78479,            0.015193,            0.010979,          0.00025539,           0.0037465,           0.0037465,           0.0037465
                 381,            0.027752,            0.014864,           0.0013328,             0.99219,             0.98123,             0.99306,             0.78086,            0.015253,            0.010995,          0.00025158,             0.00373,             0.00373,             0.00373
                 382,            0.026946,            0.014414,           0.0011797,             0.99236,             0.97983,             0.99304,              0.7882,            0.015065,            0.010968,          0.00023427,           0.0037135,           0.0037135,           0.0037135
                 383,            0.027242,            0.015183,           0.0016136,              0.9942,             0.97851,             0.99389,              0.7926,            0.015036,            0.010981,          0.00021582,            0.003697,            0.003697,            0.003697
                 384,            0.028588,            0.014922,           0.0012912,             0.99307,             0.97843,             0.99412,             0.79123,            0.015082,            0.011078,          0.00023365,           0.0036805,           0.0036805,           0.0036805
                 385,            0.028481,            0.015495,           0.0012171,             0.98518,             0.98209,             0.99404,             0.78762,            0.015135,            0.011078,          0.00027761,            0.003664,            0.003664,            0.003664
                 386,            0.027217,            0.015381,           0.0010572,             0.98719,             0.98205,             0.99416,             0.77871,            0.015373,            0.011132,          0.00022225,           0.0036475,           0.0036475,           0.0036475
                 387,            0.028183,            0.015289,          0.00077712,             0.99037,             0.98002,             0.99407,             0.77925,            0.015447,            0.011138,          0.00020909,            0.003631,            0.003631,            0.003631
                 388,            0.028306,            0.014923,          0.00087043,             0.99201,             0.97996,             0.99402,             0.77844,            0.015429,            0.011107,          0.00020905,           0.0036145,           0.0036145,           0.0036145
                 389,            0.027476,            0.015138,           0.0010241,             0.99263,             0.97663,             0.99412,             0.78567,            0.015318,            0.011094,          0.00021386,            0.003598,            0.003598,            0.003598
                 390,            0.025802,            0.015884,           0.0008867,             0.99382,             0.97735,             0.99308,             0.78808,            0.015127,            0.010992,           0.0001946,           0.0035815,           0.0035815,           0.0035815
                 391,            0.023922,            0.015569,          0.00068582,             0.99204,             0.97874,             0.99416,             0.78827,            0.015083,            0.010978,          0.00019054,            0.003565,            0.003565,            0.003565
                 392,            0.026133,             0.01545,           0.0010747,              0.9909,             0.98207,             0.99394,              0.7917,            0.014983,            0.010923,          0.00019236,           0.0035485,           0.0035485,           0.0035485
                 393,             0.02555,            0.014347,          0.00086736,             0.99376,             0.97642,             0.99409,             0.78408,            0.015262,            0.011006,          0.00020123,            0.003532,            0.003532,            0.003532
                 394,            0.026661,            0.014955,          0.00091519,             0.99493,              0.9762,             0.99405,             0.78981,            0.015007,            0.010951,          0.00020323,           0.0035155,           0.0035155,           0.0035155
                 395,            0.027582,            0.014786,           0.0010605,              0.9961,             0.97635,             0.99399,             0.79157,            0.014861,             0.01091,           0.0002039,            0.003499,            0.003499,            0.003499
                 396,            0.027451,            0.014886,          0.00061772,             0.99342,             0.97952,             0.99411,             0.79293,            0.014804,            0.010943,          0.00020428,           0.0034825,           0.0034825,           0.0034825
                 397,            0.028094,            0.014617,           0.0010116,             0.99252,             0.97383,             0.99398,             0.79193,             0.01488,            0.010984,           0.0002038,            0.003466,            0.003466,            0.003466
                 398,            0.027385,            0.014771,          0.00084541,             0.99265,             0.97351,             0.99375,              0.7929,            0.014998,            0.011001,           0.0002099,           0.0034495,           0.0034495,           0.0034495
                 399,            0.027437,            0.015041,          0.00083499,             0.98681,               0.981,             0.99408,             0.79642,            0.014788,            0.010852,          0.00021043,            0.003433,            0.003433,            0.003433
                 400,            0.028772,            0.015292,           0.0014595,             0.98753,             0.97874,             0.99344,             0.79516,            0.014766,            0.010861,          0.00022178,           0.0034165,           0.0034165,           0.0034165
                 401,            0.029437,            0.014947,          0.00088383,             0.98732,             0.97759,             0.99352,             0.78943,            0.014962,            0.010935,          0.00023665,              0.0034,              0.0034,              0.0034
                 402,            0.027853,             0.01461,          0.00082795,              0.9864,             0.98007,             0.99404,             0.78365,             0.01534,            0.011075,          0.00022593,           0.0033835,           0.0033835,           0.0033835
                 403,            0.027668,            0.015026,          0.00097797,              0.9863,              0.9828,             0.99417,             0.78941,            0.015241,            0.011053,          0.00022473,            0.003367,            0.003367,            0.003367
                 404,            0.025496,            0.015086,          0.00086923,             0.98817,             0.98141,             0.99421,             0.78628,            0.015194,            0.011025,          0.00023065,           0.0033505,           0.0033505,           0.0033505
                 405,            0.028848,            0.014731,          0.00090684,             0.98963,             0.97874,             0.99411,             0.79667,            0.014837,            0.010871,           0.0002419,            0.003334,            0.003334,            0.003334
                 406,            0.028949,            0.015118,          0.00093683,             0.99003,             0.97754,             0.99404,             0.79448,            0.015008,            0.010885,          0.00024557,           0.0033175,           0.0033175,           0.0033175
                 407,            0.026879,            0.014688,          0.00071076,             0.98901,             0.97629,             0.99408,             0.78712,            0.015267,            0.010943,          0.00023403,            0.003301,            0.003301,            0.003301
                 408,            0.026722,            0.015119,          0.00098039,               0.991,             0.97874,             0.99416,             0.79072,            0.015093,            0.010959,          0.00020852,           0.0032845,           0.0032845,           0.0032845
                 409,            0.025445,            0.014666,          0.00089177,             0.99187,             0.97752,             0.99415,             0.78717,            0.014972,            0.010951,          0.00020494,            0.003268,            0.003268,            0.003268
                 410,            0.027339,            0.014915,          0.00093924,             0.99095,              0.9772,               0.994,             0.79571,            0.014769,            0.010868,          0.00020595,           0.0032515,           0.0032515,           0.0032515
                 411,            0.029115,            0.015178,          0.00092377,             0.98904,             0.97919,             0.99397,             0.79708,             0.01479,            0.010841,          0.00018988,            0.003235,            0.003235,            0.003235
                 412,            0.026024,            0.015023,            0.000818,             0.99048,             0.97835,             0.99408,             0.79567,            0.014814,            0.010822,           0.0001873,           0.0032185,           0.0032185,           0.0032185
                 413,            0.025358,             0.01481,          0.00091815,              0.9936,             0.97652,               0.994,             0.79555,            0.014835,            0.010855,          0.00018635,            0.003202,            0.003202,            0.003202
                 414,            0.025994,            0.014507,          0.00076406,              0.9918,             0.97955,             0.99412,             0.79091,            0.014985,            0.010918,          0.00018358,           0.0031855,           0.0031855,           0.0031855
                 415,            0.026041,            0.014675,          0.00078126,             0.99031,             0.98026,             0.99424,             0.78466,             0.01527,            0.011025,          0.00017929,            0.003169,            0.003169,            0.003169
                 416,             0.02737,            0.014522,          0.00089136,             0.98899,              0.9803,             0.99415,             0.78807,            0.015011,             0.01091,          0.00017586,           0.0031525,           0.0031525,           0.0031525
                 417,            0.028839,            0.014455,          0.00073194,             0.99018,              0.9767,             0.99413,             0.79901,            0.014743,            0.010789,          0.00017672,            0.003136,            0.003136,            0.003136
                 418,            0.027392,            0.014651,           0.0010016,              0.9904,             0.97887,             0.99394,             0.79508,            0.014857,            0.010833,          0.00018363,           0.0031195,           0.0031195,           0.0031195
                 419,            0.027206,            0.014909,          0.00088871,             0.98976,             0.98021,             0.99396,             0.79452,            0.014908,            0.010844,          0.00019383,            0.003103,            0.003103,            0.003103
                 420,            0.025571,            0.014527,          0.00082367,             0.99062,             0.98166,             0.99414,              0.7892,            0.015106,             0.01089,           0.0001965,           0.0030865,           0.0030865,           0.0030865
                 421,            0.026093,            0.015023,          0.00075486,             0.99049,             0.97878,              0.9941,             0.78647,            0.015302,            0.010976,            0.000208,             0.00307,             0.00307,             0.00307
                 422,            0.028381,            0.015167,           0.0010698,             0.98811,             0.98141,             0.99406,             0.79179,            0.014956,            0.010874,          0.00022211,           0.0030535,           0.0030535,           0.0030535
                 423,             0.02522,            0.014879,          0.00099041,             0.98806,             0.97874,             0.99413,             0.79131,            0.014988,            0.010901,           0.0002502,            0.003037,            0.003037,            0.003037
                 424,            0.027619,            0.014957,          0.00076263,             0.98768,             0.97871,             0.99395,             0.79206,            0.014905,             0.01089,          0.00023074,           0.0030205,           0.0030205,           0.0030205
                 425,            0.027225,            0.014372,          0.00084685,             0.99042,              0.9798,             0.99379,              0.7942,            0.014862,            0.010888,          0.00021157,            0.003004,            0.003004,            0.003004
                 426,            0.024886,            0.014935,            0.000834,              0.9888,             0.98141,             0.99388,              0.7908,            0.014944,            0.010921,          0.00020552,           0.0029875,           0.0029875,           0.0029875
                 427,            0.027195,            0.015115,          0.00076921,             0.98968,             0.98141,             0.99406,             0.78773,            0.015121,             0.01097,          0.00019727,            0.002971,            0.002971,            0.002971
                 428,            0.028187,            0.015085,          0.00055714,              0.9903,             0.97873,             0.99409,             0.78506,            0.015306,            0.011022,          0.00019493,           0.0029545,           0.0029545,           0.0029545
                 429,            0.027332,            0.015147,           0.0013575,             0.99179,             0.97902,             0.99398,             0.78654,            0.015245,            0.010981,          0.00019612,            0.002938,            0.002938,            0.002938
                 430,            0.026485,            0.014851,          0.00074534,             0.99224,             0.97735,             0.99397,             0.79473,            0.014921,            0.010841,          0.00021224,           0.0029215,           0.0029215,           0.0029215
                 431,            0.026073,            0.014805,          0.00095952,             0.98916,             0.97797,             0.99388,             0.79228,            0.014925,            0.010849,          0.00021529,            0.002905,            0.002905,            0.002905
                 432,            0.026679,            0.014534,          0.00075332,             0.99184,             0.97862,             0.99402,              0.7927,            0.015024,            0.010882,          0.00020509,           0.0028885,           0.0028885,           0.0028885
                 433,            0.025665,            0.014438,           0.0011109,             0.98465,             0.98304,             0.99407,             0.79141,            0.015021,            0.010893,          0.00021138,            0.002872,            0.002872,            0.002872
                 434,            0.026453,            0.014131,           0.0010649,             0.99327,             0.97813,             0.99402,             0.79288,            0.014889,            0.010871,           0.0001924,           0.0028555,           0.0028555,           0.0028555
                 435,            0.026089,            0.014491,           0.0010401,             0.99313,             0.98066,             0.99407,             0.79112,            0.015131,            0.010959,          0.00019307,            0.002839,            0.002839,            0.002839
                 436,            0.025289,              0.0149,          0.00074404,             0.99459,             0.98131,             0.99415,             0.79306,            0.015096,            0.010951,          0.00019927,           0.0028225,           0.0028225,           0.0028225
                 437,            0.027586,            0.014969,           0.0012093,             0.99161,             0.97697,             0.99394,             0.79004,            0.015103,            0.010987,          0.00020957,            0.002806,            0.002806,            0.002806
                 438,            0.026776,            0.014903,          0.00096623,             0.99067,             0.97873,             0.99388,             0.79258,            0.015156,            0.011058,           0.0002079,           0.0027895,           0.0027895,           0.0027895
                 439,            0.025445,            0.015034,          0.00089908,             0.98934,              0.9818,             0.99397,              0.7886,            0.015227,            0.011064,          0.00020046,            0.002773,            0.002773,            0.002773
                 440,            0.026967,             0.01481,           0.0011577,             0.98828,             0.98114,             0.99412,             0.78695,            0.015258,            0.011119,          0.00021458,           0.0027565,           0.0027565,           0.0027565
                 441,            0.027992,            0.014924,           0.0011385,             0.98944,             0.98094,             0.99406,             0.78495,            0.015237,            0.011075,          0.00018358,             0.00274,             0.00274,             0.00274
                 442,            0.027904,            0.014933,          0.00081805,             0.99154,             0.97829,             0.99419,              0.7911,            0.015047,            0.010973,          0.00017347,           0.0027235,           0.0027235,           0.0027235
                 443,             0.02577,             0.01476,          0.00081111,             0.99327,             0.97766,             0.99407,             0.78462,             0.01523,            0.011012,           0.0001761,            0.002707,            0.002707,            0.002707
                 444,            0.027393,            0.014897,          0.00073056,             0.99081,             0.98153,              0.9942,             0.78593,            0.015247,            0.011047,          0.00019374,           0.0026905,           0.0026905,           0.0026905
                 445,            0.025173,            0.014737,          0.00076324,             0.99087,             0.98153,             0.99417,             0.78665,            0.015297,            0.011075,           0.0001936,            0.002674,            0.002674,            0.002674
                 446,            0.027421,            0.014565,           0.0011887,             0.99347,             0.97874,             0.99399,             0.78784,            0.015133,            0.011001,          0.00020037,           0.0026575,           0.0026575,           0.0026575
                 447,            0.027046,            0.015641,           0.0010833,             0.99058,             0.97999,             0.99415,             0.78986,            0.015162,            0.010984,          0.00023012,            0.002641,            0.002641,            0.002641
                 448,             0.02651,            0.014185,           0.0013302,              0.9892,              0.9799,             0.99354,             0.79131,            0.015098,            0.010981,          0.00029821,           0.0026245,           0.0026245,           0.0026245
                 449,            0.025847,            0.014701,           0.0014204,             0.98427,             0.98258,             0.99334,              0.7909,            0.014983,            0.010932,          0.00030088,            0.002608,            0.002608,            0.002608
                 450,            0.026931,            0.015006,          0.00069734,             0.98572,             0.98281,             0.99335,             0.79641,            0.014916,            0.010902,           0.0003438,           0.0025915,           0.0025915,           0.0025915
                 451,            0.027636,            0.014793,          0.00098777,             0.98671,              0.9835,             0.99391,             0.78709,            0.015147,            0.010973,          0.00029707,            0.002575,            0.002575,            0.002575
                 452,            0.026893,            0.014775,          0.00093156,             0.98925,              0.9834,             0.99404,             0.78688,            0.015241,            0.011022,          0.00026655,           0.0025585,           0.0025585,           0.0025585
                 453,            0.027335,            0.014932,           0.0012368,             0.98924,             0.98187,             0.99414,             0.78905,            0.015117,               0.011,          0.00024719,            0.002542,            0.002542,            0.002542
                 454,            0.026309,            0.014836,           0.0012385,             0.99191,             0.98249,             0.99418,             0.78951,            0.015056,               0.011,          0.00023222,           0.0025255,           0.0025255,           0.0025255
                 455,            0.026218,             0.01472,           0.0015419,             0.98783,             0.98281,             0.99419,             0.78649,            0.015098,               0.011,          0.00022712,            0.002509,            0.002509,            0.002509
                 456,            0.026686,            0.015629,          0.00089078,             0.99189,             0.97998,             0.99439,              0.7867,            0.015199,            0.011025,          0.00022559,           0.0024925,           0.0024925,           0.0024925
                 457,            0.025488,            0.013992,           0.0010853,             0.99103,             0.97991,             0.99439,             0.78515,            0.015198,            0.010984,          0.00021615,            0.002476,            0.002476,            0.002476
                 458,            0.026743,            0.015178,          0.00095197,             0.98937,             0.98341,             0.99432,             0.79035,            0.015004,            0.010915,          0.00021048,           0.0024595,           0.0024595,           0.0024595
                 459,               0.027,            0.015477,           0.0014038,             0.99092,             0.97976,             0.99428,             0.79513,            0.014878,            0.010879,          0.00022879,            0.002443,            0.002443,            0.002443
                 460,            0.025554,            0.014338,           0.0010064,             0.98799,             0.98401,             0.99415,             0.79496,            0.014933,            0.010896,          0.00023174,           0.0024265,           0.0024265,           0.0024265
                 461,            0.026121,             0.01488,           0.0010299,              0.9883,              0.9813,             0.99409,             0.79564,            0.014965,            0.010934,          0.00022559,             0.00241,             0.00241,             0.00241
                 462,            0.024942,            0.015002,          0.00071758,             0.99009,             0.98397,             0.99411,             0.79531,            0.014916,            0.010904,          0.00021539,           0.0023935,           0.0023935,           0.0023935
                 463,            0.026668,            0.015087,          0.00075641,             0.99201,             0.98569,             0.99418,              0.7955,            0.014857,            0.010926,          0.00020852,            0.002377,            0.002377,            0.002377
                 464,            0.027405,            0.015022,           0.0011883,             0.98854,              0.9892,             0.99422,             0.79603,            0.014902,            0.010943,          0.00019979,           0.0023605,           0.0023605,           0.0023605
                 465,            0.025953,            0.014421,          0.00094701,             0.98934,             0.98931,             0.99436,             0.79471,            0.014902,            0.010902,          0.00018859,            0.002344,            0.002344,            0.002344
                 466,            0.025749,            0.014861,          0.00095393,             0.99192,             0.98226,             0.99425,             0.79723,            0.014826,            0.010855,          0.00018277,           0.0023275,           0.0023275,           0.0023275
                 467,            0.025378,            0.014419,          0.00074705,             0.99278,             0.97722,             0.99413,             0.79943,            0.014905,            0.010869,          0.00017786,            0.002311,            0.002311,            0.002311
                 468,            0.026628,            0.014408,          0.00074436,             0.99245,             0.98111,             0.99407,             0.79913,             0.01493,            0.010841,          0.00017481,           0.0022945,           0.0022945,           0.0022945
                 469,            0.026147,            0.014605,          0.00069929,             0.98922,             0.98258,             0.99417,             0.78931,            0.015153,            0.010921,          0.00017691,            0.002278,            0.002278,            0.002278
                 470,            0.027296,             0.01493,          0.00086013,             0.98743,             0.98279,             0.99415,             0.79189,            0.015125,            0.010899,          0.00017962,           0.0022615,           0.0022615,           0.0022615
                 471,            0.026384,            0.014833,          0.00069372,             0.99301,             0.97732,             0.99406,              0.7915,            0.015109,             0.01091,          0.00018291,            0.002245,            0.002245,            0.002245
                 472,             0.02709,            0.014321,          0.00069295,             0.99453,              0.9771,             0.99414,             0.79278,            0.015157,            0.010935,          0.00018821,           0.0022285,           0.0022285,           0.0022285
                 473,             0.02762,             0.01435,          0.00079344,             0.98722,             0.98192,              0.9942,             0.79195,            0.015118,            0.010935,          0.00019093,            0.002212,            0.002212,            0.002212
                 474,            0.027023,             0.01453,          0.00078994,             0.99204,             0.97997,             0.99422,             0.79212,             0.01495,            0.010899,          0.00019026,           0.0021955,           0.0021955,           0.0021955
                 475,            0.027854,            0.014066,          0.00086018,             0.99238,             0.97617,             0.99407,             0.79727,            0.014785,            0.010855,          0.00018744,            0.002179,            0.002179,            0.002179
                 476,            0.025548,            0.014342,          0.00080032,             0.99368,              0.9781,             0.99414,             0.79851,            0.014789,            0.010866,          0.00018473,           0.0021625,           0.0021625,           0.0021625
                 477,            0.026335,            0.014402,          0.00077456,             0.99343,             0.97902,             0.99405,             0.79574,             0.01496,            0.010918,          0.00018516,            0.002146,            0.002146,            0.002146
